trackName;composer;milliseconds;bytes;unitPrice;albumTitle;artistName;genreName;mediaTypeName
One and the Same;;217732;3559040;9.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Sound of a Gun;;260154;4234990;8.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Until We Fall;;230758;3766605;0.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Original Fire;;218916;3577821;4.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Broken City;;228366;3728955;7.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Somedays;;213831;3497176;8.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Shape of Things to Come;;274597;4465399;9.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Jewel of the Summertime;;233242;3806103;3.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Wide Awake;;266308;4333050;5.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Nothing Left to Say But Goodbye;;213041;3484335;8.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Moth;;298049;4838884;5.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Show Me How to Live (Live at the Quart Festival);;301974;4901540;0.99;Revelations;Audioslave;Alternative;Protected AAC audio file
Band Members Discuss Tracks from "Revelations";;294294;61118891;4.99;Revelations;Audioslave;Alternative;Protected MPEG-4 video file
Intoitus: Adorate Deum;Anonymous;245317;4123531;8.99;Adorate Deum: Gregorian Chant from the Proper of the Mass;Alberto Turco & Nova Schola Gregoriana;Classical;Protected AAC audio file
Miserere mei, Deus;Gregorio Allegri;501503;8285941;9.99;Allegri: Miserere;Richard Marlow & The Choir of Trinity College, Cambridge;Classical;Protected AAC audio file
Canon and Gigue in D Major: I. Canon;Johann Pachelbel;271788;4438393;2.99;Pachelbel: Canon & Gigue;English Concert & Trevor Pinnock;Classical;Protected AAC audio file
Concerto No. 1 in E Major, RV 269 "Spring": I. Allegro;Antonio Vivaldi;199086;3347810;7.99;Vivaldi: The Four Seasons;Anne-Sophie Mutter, Herbert Von Karajan & Wiener Philharmoniker;Classical;Protected AAC audio file
Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace;Johann Sebastian Bach;193722;3192890;7.99;Bach: Violin Concertos;Hilary Hahn, Jeffrey Kahane, Los Angeles Chamber Orchestra & Margaret Batjer;Classical;Protected AAC audio file
Aria Mit 30 Veränderungen, BWV 988 "Goldberg Variations": Aria;Johann Sebastian Bach;120463;2081895;4.99;Bach: Goldberg Variations;Wilhelm Kempff;Classical;Protected AAC audio file
Suite for Solo Cello No. 1 in G Major, BWV 1007: I. Prélude;Johann Sebastian Bach;143288;2315495;9.99;Bach: The Cello Suites;Yo-Yo Ma;Classical;Protected AAC audio file
The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound;George Frideric Handel;582029;9553140;8.99;Handel: The Messiah (Highlights);Scholars Baroque Ensemble;Classical;Protected AAC audio file
Solomon HWV 67: The Arrival of the Queen of Sheba;George Frideric Handel;197135;3247914;7.99;The World of Classical Favourites;Academy of St. Martin in the Fields & Sir Neville Marriner;Classical;Protected AAC audio file
Fantasia On Greensleeves;Ralph Vaughan Williams;268066;4513190;7.99;The World of Classical Favourites;Academy of St. Martin in the Fields & Sir Neville Marriner;Classical;Protected AAC audio file
"Eine Kleine Nachtmusik" Serenade In G, K. 525: I. Allegro;Wolfgang Amadeus Mozart;348971;5760129;1.99;Sir Neville Marriner: A Celebration;Academy of St. Martin in the Fields Chamber Ensemble & Sir Neville Marriner;Classical;Protected AAC audio file
Concerto for Clarinet in A Major, K. 622: II. Adagio;Wolfgang Amadeus Mozart;394482;6474980;8.99;Mozart: Wind Concertos;Berliner Philharmoniker, Claudio Abbado & Sabine Meyer;Classical;Protected AAC audio file
Symphony No. 104 in D Major "London": IV. Finale: Spiritoso;Franz Joseph Haydn;306687;10085867;9.99;Haydn: Symphonies 99 - 104;Royal Philharmonic Orchestra & Sir Thomas Beecham;Classical;Purchased AAC audio file
Symphony No.5 in C Minor: I. Allegro con brio;Ludwig van Beethoven;392462;6419730;6.99;Beethoven: Symhonies Nos. 5 & 6;Orchestre Révolutionnaire et Romantique & John Eliot Gardiner;Classical;Protected AAC audio file
Ave Maria;Franz Schubert;338243;5605648;8.99;A Soprano Inspired;Britten Sinfonia, Ivor Bolton & Lesley Garrett;Classical;Protected AAC audio file
Nabucco: Chorus, "Va, Pensiero, Sull'ali Dorate";Giuseppe Verdi;274504;4498583;5.99;Great Opera Choruses;Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti;Classical;Protected AAC audio file
Die Walküre: The Ride of the Valkyries;Richard Wagner;189008;3114209;7.99;Wagner: Favourite Overtures;Sir Georg Solti & Wiener Philharmoniker;Classical;Protected AAC audio file
Requiem, Op.48: 4. Pie Jesu;Gabriel Fauré;258924;4314850;7.99;Fauré: Requiem, Ravel: Pavane & Others;Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair;Classical;Protected AAC audio file
The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy;Peter Ilyich Tchaikovsky;304226;5184289;2.99;Tchaikovsky: The Nutcracker;London Symphony Orchestra & Sir Charles Mackerras;Classical;Protected AAC audio file
Nimrod (Adagio) from Variations On an Original Theme, Op. 36 "Enigma";Edward Elgar;250031;4124707;0.99;The Last Night of the Proms;Barry Wordsworth & BBC Concert Orchestra;Classical;Protected AAC audio file
Madama Butterfly: Un Bel Dì Vedremo;Giacomo Puccini;277639;4588197;2.99;Puccini: Madama Butterfly - Highlights;Herbert Von Karajan, Mirella Freni & Wiener Philharmoniker;Classical;Protected AAC audio file
Jupiter, the Bringer of Jollity;Gustav Holst;522099;8547876;8.99;Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies;Eugene Ormandy;Classical;Protected AAC audio file
Turandot, Act III, Nessun dorma!;Giacomo Puccini;176911;2920890;1.99;Pavarotti's Opera Made Easy;Luciano Pavarotti;Classical;Protected AAC audio file
Adagio for Strings from the String Quartet, Op. 11;Samuel Barber;596519;9585597;4.99;Great Performances - Barber's Adagio and Other Romantic Favorites for Strings;Leonard Bernstein & New York Philharmonic;Classical;Protected AAC audio file
Carmina Burana: O Fortuna;Carl Orff;156710;2630293;1.99;Carmina Burana;Boston Symphony Orchestra & Seiji Ozawa;Classical;Protected AAC audio file
Fanfare for the Common Man;Aaron Copland;198064;3211245;4.99;A Copland Celebration, Vol. I;Aaron Copland & London Symphony Orchestra;Classical;Protected AAC audio file
Toccata and Fugue in D Minor, BWV 565: I. Toccata;Johann Sebastian Bach;153901;2649938;5.99;Bach: Toccata & Fugue in D Minor;Ton Koopman;Classical;Protected AAC audio file
Symphony No.1 in D Major, Op.25 "Classical", Allegro Con Brio;Sergei Prokofiev;254001;4195542;3.99;Prokofiev: Symphony No.1;Sergei Prokofiev & Yuri Temirkanov;Classical;Protected AAC audio file
Scheherazade, Op. 35: I. The Sea and Sindbad's Ship;Nikolai Rimsky-Korsakov;545203;8916313;8.99;Scheherazade;Chicago Symphony Orchestra & Fritz Reiner;Classical;Protected AAC audio file
Concerto No.2 in F Major, BWV1047, I. Allegro;Johann Sebastian Bach;307244;5064553;4.99;Bach: The Brandenburg Concertos;Orchestra of The Age of Enlightenment;Classical;Protected AAC audio file
Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto;Frédéric Chopin;560342;9160082;4.99;Chopin: Piano Concertos Nos. 1 & 2;Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra;Classical;Protected AAC audio file
Cavalleria Rusticana \ Act \ Intermezzo Sinfonico;Pietro Mascagni;243436;4001276;5.99;Mascagni: Cavalleria Rusticana;James Levine;Classical;Protected AAC audio file
Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto);Jean Sibelius;406000;5908455;1.99;Sibelius: Finlandia;Berliner Philharmoniker & Hans Rosbaud;Classical;Protected AAC audio file
Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, "Moonlight": I. Adagio sostenuto;Ludwig van Beethoven;391000;6318740;7.99;Beethoven Piano Sonatas: Moonlight & Pastorale;Maurizio Pollini;Classical;Protected AAC audio file
Das Lied Von Der Erde, Von Der Jugend;Gustav Mahler;223583;3700206;9.99;Great Recordings of the Century - Mahler: Das Lied von der Erde;Gustav Mahler;Classical;Protected AAC audio file
Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato;Edward Elgar;483133;7865479;1.99;Elgar: Cello Concerto & Vaughan Williams: Fantasias;Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos;Classical;Protected AAC audio file
Two Fanfares for Orchestra: II. Short Ride in a Fast Machine;John Adams;254930;4310896;1.99;Adams, John: The Chairman Dances;Edo de Waart & San Francisco Symphony;Classical;Protected AAC audio file
Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph;Ludwig van Beethoven;412000;6965201;3.99;Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory;Antal Doráti & London Symphony Orchestra;Classical;Protected AAC audio file
Missa Papae Marcelli: Kyrie;Giovanni Pierluigi da Palestrina;240666;4244149;0.99;Palestrina: Missa Papae Marcelli & Allegri: Miserere;Choir Of Westminster Abbey & Simon Preston;Classical;Protected AAC audio file
Romeo et Juliette: No. 11 - Danse des Chevaliers;;275015;4519239;9.99;Prokofiev: Romeo & Juliet;Michael Tilson Thomas & San Francisco Symphony;Classical;Protected AAC audio file
On the Beautiful Blue Danube;Johann Strauss II;526696;8610225;8.99;Strauss: Waltzes;Eugene Ormandy;Classical;Protected AAC audio file
Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat;Hector Berlioz;561967;9173344;5.99;Berlioz: Symphonie Fantastique;Michael Tilson Thomas & San Francisco Symphony;Classical;Protected AAC audio file
Carmen: Overture;Georges Bizet;132932;2189002;0.99;Bizet: Carmen Highlights;Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker;Classical;Protected AAC audio file
Lamentations of Jeremiah, First Set \ Incipit Lamentatio;Thomas Tallis;69194;1208080;2.99;English Renaissance;The King's Singers;Classical;Protected AAC audio file
Sing Joyfully;William Byrd;133768;2256484;8.99;English Renaissance;The King's Singers;Classical;Protected AAC audio file
Music for the Royal Fireworks, HWV351 (1749): La Réjouissance;George Frideric Handel;120000;2193734;4.99;Handel: Music for the Royal Fireworks (Original Version 1749);English Concert & Trevor Pinnock;Classical;Protected AAC audio file
Peer Gynt Suite No.1, Op.46: 1. Morning Mood;Edvard Grieg;253422;4298769;4.99;Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande;Berliner Philharmoniker & Herbert Von Karajan;Classical;Protected AAC audio file
Die Zauberflöte, K.620: "Der Hölle Rache Kocht in Meinem Herze";Wolfgang Amadeus Mozart;174813;2861468;8.99;Mozart Gala: Famous Arias;Sir Georg Solti, Sumi Jo & Wiener Philharmoniker;Opera;Protected AAC audio file
SCRIABIN: Prelude in B Major, Op. 11, No. 11;;101293;3819535;9.99;SCRIABIN: Vers la flamme;Christopher O'Riley;Classical;Purchased AAC audio file
Pavan, Lachrimae Antiquae;John Dowland;253281;4211495;4.99;Armada: Music from the Courts of England and Spain;Fretwork;Classical;Protected AAC audio file
Symphony No. 41 in C Major, K. 551, "Jupiter": IV. Molto allegro;Wolfgang Amadeus Mozart;362933;6173269;5.99;Mozart: Symphonies Nos. 40 & 41;Berliner Philharmoniker & Herbert Von Karajan;Classical;Protected AAC audio file
Rehab;;213240;3416878;8.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
You Know I'm No Good;;256946;4133694;9.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Me & Mr. Jones;;151706;2449438;1.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Just Friends;;191933;3098906;2.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Back to Black;Mark Ronson;240320;3852953;0.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Love Is a Losing Game;;154386;2509409;9.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Tears Dry On Their Own;Nickolas Ashford & Valerie Simpson;185293;2996598;7.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Wake Up Alone;Paul O'duffy;221413;3576773;0.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Some Unholy War;;141520;2304465;6.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
He Can Only Hold Her;Richard Poindexter & Robert Poindexter;166680;2666531;5.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
You Know I'm No Good (feat. Ghostface Killah);;202320;3260658;6.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Rehab (Hot Chip Remix);;418293;6670600;0.99;Back to Black;Amy Winehouse;R&B/Soul;Protected AAC audio file
Intro / Stronger Than Me;;234200;3832165;5.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
You Sent Me Flying / Cherry;;409906;6657517;3.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
F**k Me Pumps;Salaam Remi;200253;3324343;8.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
I Heard Love Is Blind;;129666;2190831;1.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
(There Is) No Greater Love (Teo Licks);Isham Jones & Marty Symes;167933;2773507;2.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
In My Bed;Salaam Remi;315960;5211774;8.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
Take the Box;Luke Smith;199160;3281526;3.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
October Song;Matt Rowe & Stefan Skarbek;204846;3358125;1.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
What Is It About Men;Delroy "Chris" Cooper | Donovan Jackson | Earl Chinna Smith | Felix Howard | Gordon Williams | Luke Smith | Paul Watson & Wilburn Squiddley Cole;209573;3426106;2.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
Help Yourself;Freddy James | Jimmy hogarth & Larry Stock;300884;5029266;6.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
Amy Amy Amy (Outro);Astor Campbell | Delroy "Chris" Cooper | Donovan Jackson | Dorothy Fields | Earl Chinna Smith | Felix Howard | Gordon Williams | James Moody | Jimmy McHugh | Matt Rowe | Salaam Remi & Stefan Skarbek;663426;10564704;7.99;Frank;Amy Winehouse;Pop;Protected AAC audio file
Slowness;;215386;3644793;8.99;Carried to Dust (Bonus Track Version);Calexico;Alternative;Protected AAC audio file
Prometheus Overture, Op. 43;Ludwig van Beethoven;339567;10887931;1.99;Beethoven: Symphony No. 6 'Pastoral' Etc.;Otto Klemperer & Philharmonia Orchestra;Classical;Purchased AAC audio file
Sonata for Solo Violin: IV: Presto;Béla Bartók;299350;9785346;3.99;Bartok: Violin & Viola Concertos;Yehudi Menuhin;Classical;Purchased AAC audio file
A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno;;387826;6497867;6.99;Mendelssohn: A Midsummer Night's Dream;Philharmonia Orchestra & Sir Neville Marriner;Classical;Protected AAC audio file
Suite No. 3 in D, BWV 1068: III. Gavotte I & II;Johann Sebastian Bach;225933;3847164;5.99;Bach: Orchestral Suites Nos. 1 - 4;Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart;Classical;Protected AAC audio file
Concert pour 4 Parties de V**les, H. 545: I. Prelude;Marc-Antoine Charpentier;110266;1973559;5.99;Charpentier: Divertissements, Airs & Concerts;Les Arts Florissants & William Christie;Classical;Protected AAC audio file
Adios nonino;Astor Piazzolla;289388;4781384;3.99;South American Getaway;The 12 Cellists of The Berlin Philharmonic;Classical;Protected AAC audio file
Symphony No. 3 Op. 36 for Orchestra and Soprano "Symfonia Piesni Zalosnych" \ Lento E Largo - Tranquillissimo;Henryk Górecki;567494;9273123;8.99;Górecki: Symphony No. 3;Adrian Leaper & Doreen de Feis;Classical;Protected AAC audio file
Act IV, Symphony;Henry Purcell;364296;5987695;0.99;Purcell: The Fairy Queen;Roger Norrington, London Classical Players;Classical;Protected AAC audio file
3 Gymnopédies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux;Erik Satie;385506;6458501;2.99;The Ultimate Relexation Album;Charles Dutoit & L'Orchestre Symphonique de Montréal;Classical;Protected AAC audio file
Music for the Funeral of Queen Mary: VI. "Thou Knowest, Lord, the Secrets of Our Hearts";Henry Purcell;142081;2365930;8.99;Purcell: Music for the Queen Mary;Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir;Classical;Protected AAC audio file
Symphony No. 2: III. Allegro vivace;Kurt Weill;376510;6129146;4.99;Weill: The Seven Deadly Sins;Kent Nagano and Orchestre de l'Opéra de Lyon;Classical;Protected AAC audio file
Partita in E Major, BWV 1006A: I. Prelude;Johann Sebastian Bach;285673;4744929;1.99;J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro;Julian Bream;Classical;Protected AAC audio file
Le Sacre Du Printemps: I.iv. Spring Rounds;Igor Stravinsky;234746;4072205;4.99;Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps;Berliner Philharmoniker & Herbert Von Karajan;Classical;Protected AAC audio file
Metopes, Op. 29: Calypso;Karol Szymanowski;333669;5548755;1.99;Szymanowski: Piano Works, Vol. 1;Martin Roscoe;Classical;Protected AAC audio file
Symphony No. 2, Op. 16 -  "The Four Temperaments": II. Allegro Comodo e Flemmatico;Carl Nielsen;286998;4834785;3.99;Nielsen: The Six Symphonies;Göteborgs Symfoniker & Neeme Järvi;Classical;Protected AAC audio file
24 Caprices, Op. 1, No. 24, for Solo Violin, in A Minor;Niccolò Paganini;265541;4371533;7.99;Great Recordings of the Century: Paganini's 24 Caprices;Itzhak Perlman;Classical;Protected AAC audio file
Étude 1, In C Major - Preludio (Presto) - Liszt;;51780;2229617;4.99;Liszt - 12 Études D'Execution Transcendante;Michele Campanella;Classical;Purchased AAC audio file
Erlkonig, D.328;;261849;4307907;9.99;Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder;Gerald Moore;Classical;Protected AAC audio file
Concerto for Violin, Strings and Continuo in G Major, Op. 3, No. 9: I. Allegro;Pietro Antonio Locatelli;493573;16454937;1.99;Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3;Mela Tenenbaum, Pro Musica Prague & Richard Kapp;Classical;Purchased AAC audio file
